kernel line : count latency dram_traffic smem_bk_conflicts smem_warp gmem_access_generated gmem_warp exposed_latency warp_divergence
_4.ptx 357 : 720 4384 0 0 0 0 0 0 0 
_4.ptx 358 : 48 288 0 0 0 0 0 0 0 
_4.ptx 359 : 48 528 0 0 0 0 0 0 0 
_4.ptx 360 : 48 480 0 0 0 0 0 0 0 
_4.ptx 361 : 48 0 0 0 0 0 0 0 0 
_4.ptx 362 : 48 336 0 18 18 0 0 0 0 
_4.ptx 363 : 48 548 0 0 0 0 0 0 0 
_4.ptx 364 : 48 648 0 0 0 0 0 0 0 
_4.ptx 365 : 48 340 0 0 0 0 0 0 0 
_4.ptx 366 : 48 624 0 0 0 0 0 0 0 
_4.ptx 367 : 768 8640 0 0 0 0 0 0 0 
_4.ptx 368 : 768 10080 0 0 0 0 0 0 0 
_4.ptx 369 : 768 5472 0 0 0 0 0 0 0 
_4.ptx 370 : 768 9984 0 0 0 0 0 0 0 
_4.ptx 371 : 768 4608 0 0 0 0 0 0 0 
_4.ptx 372 : 768 8800 0 0 0 0 0 0 0 
_4.ptx 373 : 768 9984 0 0 0 0 0 0 0 
_4.ptx 374 : 768 5376 0 0 0 0 0 0 0 
_4.ptx 375 : 768 9984 0 0 0 0 0 0 0 
_4.ptx 376 : 768 8448 0 0 0 0 0 0 0 
_4.ptx 377 : 768 5376 0 0 0 0 0 0 0 
_4.ptx 378 : 768 5376 0 0 0 0 0 0 0 
_4.ptx 379 : 768 8448 0 0 0 0 0 0 0 
_4.ptx 380 : 768 5376 0 0 0 0 0 0 0 
_4.ptx 381 : 768 8448 0 0 0 0 0 0 0 
_4.ptx 382 : 768 9984 0 0 0 0 0 0 0 
_4.ptx 383 : 768 5376 0 0 0 0 0 0 0 
_4.ptx 384 : 768 10048 0 0 0 0 0 0 0 
_4.ptx 385 : 768 5376 0 0 0 0 0 0 0 
_4.ptx 386 : 768 8480 0 0 0 0 0 0 0 
_4.ptx 387 : 768 9984 0 0 0 0 0 0 0 
_4.ptx 388 : 768 5376 0 0 0 0 0 0 0 
_4.ptx 389 : 768 9984 0 0 0 0 0 0 0 
_4.ptx 390 : 768 8480 0 0 0 0 0 0 0 
_4.ptx 391 : 768 8448 0 0 0 0 0 0 0 
_4.ptx 392 : 768 8576 0 0 0 0 0 0 0 
_4.ptx 393 : 768 8512 0 0 0 0 0 0 0 
_4.ptx 394 : 768 4672 0 0 0 0 0 0 0 
_4.ptx 399 : 768 5408 0 0 0 0 0 0 0 
_4.ptx 400 : 768 0 0 0 0 0 0 0 0 
_4.ptx 401 : 768 7680 0 0 0 0 0 0 0 
_4.ptx 402 : 768 5376 0 0 0 0 0 0 0 
_4.ptx 403 : 768 5600 0 0 0 0 0 0 0 
_4.ptx 404 : 768 5376 0 0 0 0 0 0 0 
_4.ptx 405 : 768 5376 0 0 0 0 0 0 0 
_4.ptx 406 : 768 4608 0 0 0 0 0 0 0 
_4.ptx 407 : 768 8704 0 0 0 0 0 0 0 
_4.ptx 408 : 768 6592 0 0 0 0 0 0 0 
_4.ptx 409 : 768 8544 0 0 0 0 0 0 0 
_4.ptx 410 : 768 9984 0 0 0 0 0 0 0 
_4.ptx 411 : 768 5408 0 0 0 0 0 0 0 
_4.ptx 412 : 768 10016 0 0 0 0 0 0 0 
_4.ptx 413 : 768 5376 0 0 0 0 0 0 0 
_4.ptx 414 : 768 8480 0 0 0 0 0 0 0 
_4.ptx 415 : 768 5376 0 0 0 0 0 0 0 
_4.ptx 416 : 768 5376 0 0 0 0 0 0 0 
_4.ptx 417 : 768 3584 3072 0 0 0 0 0 0 
_4.ptx 418 : 2304 245376 0 0 0 0 0 0 0 
_4.ptx 419 : 2304 14432 0 144 72 0 0 0 0 
_4.ptx 420 : 2304 25344 0 0 0 0 0 0 0 
_4.ptx 421 : 2304 16032 0 144 72 0 0 0 0 
_4.ptx 422 : 2304 18528 0 0 0 0 0 0 0 
_4.ptx 423 : 2304 16192 0 144 72 0 0 0 0 
_4.ptx 424 : 2304 0 0 0 0 0 0 0 0 
_4.ptx 425 : 2304 0 0 0 0 0 0 0 0 
_4.ptx 426 : 2304 0 0 0 0 0 0 0 0 
_4.ptx 427 : 2304 16288 0 0 0 0 0 0 0 
_4.ptx 428 : 2304 23168 0 0 0 0 0 0 0 
_4.ptx 429 : 2304 590848 7424 0 0 96 72 0 0 
_4.ptx 430 : 2304 25376 0 0 0 0 0 0 0 
_4.ptx 431 : 2304 18496 0 0 0 0 0 0 0 
_4.ptx 432 : 2304 14368 0 144 72 0 0 0 0 
_4.ptx 433 : 2304 0 0 0 0 0 0 0 0 
_4.ptx 434 : 2304 0 0 0 0 0 0 0 0 
_4.ptx 435 : 2304 0 0 0 0 0 0 0 0 
_4.ptx 436 : 2304 16288 0 0 0 0 0 0 0 
_4.ptx 437 : 2304 23104 0 0 0 0 0 0 0 
_4.ptx 438 : 2304 672864 9600 0 0 96 72 0 0 
_4.ptx 439 : 2304 25344 0 0 0 0 0 0 0 
_4.ptx 440 : 2304 18464 0 0 0 0 0 0 0 
_4.ptx 441 : 2304 15872 0 144 72 0 0 0 0 
_4.ptx 442 : 2304 0 0 0 0 0 0 0 0 
_4.ptx 443 : 2304 0 0 0 0 0 0 0 0 
_4.ptx 444 : 2304 0 0 0 0 0 0 0 0 
_4.ptx 445 : 2304 16544 0 0 0 0 0 0 0 
_4.ptx 446 : 2304 23136 0 0 0 0 0 0 0 
_4.ptx 447 : 2304 676128 9600 0 0 96 72 0 0 
_4.ptx 448 : 2304 25408 0 0 0 0 0 0 0 
_4.ptx 449 : 2304 18528 0 0 0 0 0 0 0 
